Time_ms id positions_x positions_z rotation_y is_signaling score
72979 2 5 15 225 1 224
73080 0 25 -1 150 0 0
73080 1 3 13 231 1 333
73080 2 5 15 225 1 224
73180 0 25 -2 150 0 0
73180 1 3 13 231 1 333
73180 2 5 15 225 1 224
73279 0 26 -2 150 0 0
73279 1 3 13 231 1 333
73279 2 5 15 225 1 224
73379 0 26 -2 333 0 0
73379 1 3 13 231 1 333
73379 2 5 15 225 1 224
73479 0 26 -2 18 0 0
73479 1 3 13 231 1 333
73479 2 5 15 225 1 224
73580 0 26 -2 96 0 0
73580 1 3 13 231 1 333
73580 2 5 15 225 1 224
73680 0 26 -2 146 0 0
73680 1 3 13 231 1 345
73680 2 5 15 225 1 224
73779 0 26 -2 146 0 0
73779 1 3 13 231 1 345
73779 2 5 15 225 1 231
73879 0 27 -2 146 0 0
73879 1 3 13 231 1 345
73879 2 5 15 225 1 231
73979 0 27 -3 146 0 0
73979 1 3 13 231 1 345
73979 2 5 15 225 1 231
74080 0 27 -3 146 0 0
74080 1 3 13 231 1 345
74080 2 5 15 225 1 231
74180 0 27 -3 146 0 0
74180 1 3 13 231 1 345
74180 2 5 15 225 1 231
74279 0 27 -4 146 0 0
74279 1 3 13 231 1 345
74279 2 5 15 225 1 231
74379 0 27 -4 146 0 0
74379 1 3 13 231 1 345
74379 2 5 15 225 1 231
74479 0 28 -4 146 0 0
74479 1 3 13 231 1 345
74479 2 5 15 225 1 231
74580 0 28 -5 146 0 0
74580 1 3 13 231 1 345
74580 2 5 15 225 1 231
74680 0 28 -5 146 0 0
74680 1 3 13 231 1 353
74680 2 5 15 225 1 231
74779 0 28 -5 146 0 0
74779 1 3 13 231 1 353
74779 2 5 15 225 1 239
74879 0 28 -5 146 0 0
74879 1 3 13 231 1 353
74879 2 5 15 225 1 239
74979 0 29 -6 146 0 0
74979 2 5 15 225 1 239
75080 0 29 -6 146 0 0
75080 2 5 15 225 1 239
75180 0 29 -6 146 0 0
75180 2 5 15 225 1 239
75279 0 29 -7 146 0 0
75279 2 5 15 225 1 239
75379 0 29 -7 146 0 0
75379 2 5 15 225 1 239
75479 0 30 -7 154 0 0
75479 2 5 15 225 1 239
75580 0 30 -7 154 0 0
75580 2 5 15 225 1 239
75680 0 30 -8 154 0 0
75680 2 5 15 225 1 239
75779 0 30 -8 154 0 0
75779 2 5 15 225 1 244
75879 0 30 -8 154 0 0
75879 2 5 15 225 1 244
75979 0 30 -9 154 0 0
75979 2 5 15 225 1 244
76080 0 30 -9 154 0 0
76080 2 5 15 225 1 244
76180 0 31 -9 154 0 0
76180 2 5 15 225 1 244
76279 0 31 -10 154 0 0
76279 2 5 15 225 1 244
76379 0 31 -10 154 0 0
76379 2 5 15 225 1 244
76479 0 31 -10 154 0 0
76479 2 5 15 225 1 244
76580 0 31 -11 154 0 0
76580 2 5 15 225 1 244
76680 0 31 -11 154 0 0
76680 2 5 15 225 1 244
76779 0 32 -11 154 0 0
76779 2 5 15 225 1 246
76879 0 32 -12 154 0 0
76879 2 5 15 225 1 246
76979 0 32 -12 154 0 0
76979 2 5 15 225 1 246
77080 0 32 -12 154 0 0
77080 2 5 15 225 1 246
77180 0 32 -12 154 0 0
77180 2 5 15 225 1 246
77279 0 32 -13 154 0 0
77279 2 5 15 225 1 246
77379 0 32 -13 154 0 0
77379 2 5 15 225 1 246
77479 0 33 -13 154 0 0
77479 2 5 15 225 1 246
77580 0 33 -14 154 0 0
77580 2 5 15 225 1 246
77680 0 33 -14 154 0 0
77680 2 5 15 225 1 246
77779 0 33 -14 154 0 0
77779 2 5 15 225 1 245
77879 0 33 -15 154 0 0
77879 2 5 15 225 1 245
77979 0 33 -15 154 0 0
77979 2 5 15 225 1 245
78080 0 33 -15 154 0 0
78080 2 5 15 225 1 245
78180 0 34 -16 154 0 0
78180 2 5 15 225 1 245
78279 0 34 -16 154 0 0
78279 2 5 15 225 1 245
78379 0 34 -16 154 0 0
78379 2 5 15 225 1 245
78479 0 34 -17 154 0 0
78479 2 5 15 225 1 245
78580 0 34 -17 154 0 0
78580 2 5 15 225 1 245
78680 0 34 -17 154 0 0
78680 2 5 15 225 1 245
